,BUILT_FORM,TOTAL_FLOOR_AREA,FLOOR_HEIGHT,GLAZED_AREA,NUMBER_HABITABLE_ROOMS,WINDOWS_DESCRIPTION,WALLS_DESCRIPTION,ROOF_DESCRIPTION,NUMBER_HEATED_ROOMS,NUMBER_OPEN_FIREPLACES,MULTI_GLAZE_PROPORTION,MAINHEAT_DESCRIPTION,SECONDHEAT_DESCRIPTION,MECHANICAL_VENTILATION,MAINS_GAS_FLAG,SOLAR_WATER_HEATING_FLAG,PHOTO_SUPPLY
11813,0,78.3,2.3,3,5.0,0,0,7,5.0,0.0,100.0,7,0,2,1,0,0.0
11814,4,65.44,2.29,3,4.0,0,0,15,4.0,0.0,100.0,7,9,2,1,0,0.0
11815,4,90.25,2.7,3,5.0,0,16,3,5.0,0.0,100.0,7,10,2,1,0,0.0
11816,5,66.8,2.3,3,4.0,0,0,13,4.0,0.0,100.0,7,1,2,1,0,0.0
11817,5,89.4,2.574,3,4.0,3,16,8,4.0,0.0,90.0,7,10,2,1,0,0.0
11818,4,63.78,2.318,3,4.0,0,0,6,2.0,0.0,100.0,21,9,2,0,0,0.0
11819,4,80.4,2.43,3,4.0,0,3,11,4.0,0.0,100.0,7,10,2,1,0,0.0
11820,0,137.0,2.469,3,6.0,3,1,0,6.0,0.0,79.0,35,0,2,1,0,0.0
11821,0,133.4,2.43,3,6.0,0,1,4,6.0,1.0,100.0,7,12,2,1,0,0.0
11822,4,87.25,2.36,3,5.0,0,2,17,5.0,0.0,100.0,35,0,2,1,0,0.0
11823,0,142.0,2.41,3,6.0,0,0,7,6.0,1.0,100.0,7,10,2,1,0,0.0
11824,5,123.3,2.6,3,8.0,0,1,3,8.0,0.0,100.0,7,10,2,1,0,0.0
11825,5,51.7,2.46,3,4.0,0,0,6,4.0,0.0,100.0,21,9,2,0,0,0.0
11826,5,60.03,2.4,3,3.0,0,0,4,3.0,0.0,100.0,7,0,2,1,0,0.0
11827,5,114.75,2.5,3,5.0,0,3,3,5.0,0.0,100.0,7,0,2,1,0,0.0
11828,4,45.25,2.6,3,4.0,0,16,4,4.0,1.0,100.0,7,10,2,1,0,0.0
11829,5,59.28,2.3,3,3.0,0,0,7,3.0,0.0,100.0,7,0,2,1,0,0.0
11830,0,135.1,2.3,3,5.0,0,0,14,5.0,0.0,100.0,7,0,2,1,0,0.0
11831,0,91.7,2.3,3,6.0,0,0,7,6.0,0.0,100.0,7,0,2,1,0,0.0
11832,4,94.0,2.4,3,4.0,0,3,7,4.0,0.0,100.0,7,0,2,1,0,0.0
11833,5,79.0,2.46,3,5.0,0,1,14,5.0,0.0,100.0,7,0,2,1,0,0.0
11834,5,75.6,2.47,3,5.0,0,1,14,5.0,1.0,100.0,7,0,2,1,0,0.0
11835,5,84.0,2.35,3,4.0,0,0,4,4.0,0.0,100.0,7,0,2,1,0,0.0
11836,0,66.2,2.31,3,8.0,0,0,19,8.0,0.0,100.0,7,0,2,1,0,0.0
11837,5,60.2,2.4,3,3.0,0,1,7,3.0,0.0,100.0,7,9,2,1,0,0.0
11838,3,63.62,2.41,3,3.0,0,3,4,3.0,0.0,100.0,7,10,2,1,0,0.0
11839,4,89.7,2.32,3,5.0,0,2,17,5.0,0.0,100.0,7,0,2,1,0,0.0
11840,5,111.94,2.5,3,5.0,0,0,1,5.0,0.0,100.0,7,10,2,1,0,0.0
11841,3,90.44,2.38,3,6.0,0,1,14,6.0,1.0,100.0,7,10,2,1,0,0.0
11842,0,83.0,2.37,3,5.0,0,3,4,5.0,0.0,100.0,7,0,2,1,0,0.0
11843,5,76.5,2.29,3,5.0,0,0,11,5.0,0.0,100.0,7,9,2,1,0,0.0
11844,3,76.8,2.4,3,6.0,0,3,6,6.0,0.0,100.0,7,0,2,1,0,0.0
11845,4,98.5,2.35,3,5.0,3,1,4,5.0,0.0,90.0,7,0,2,1,0,0.0
11846,5,53.7,2.59,3,3.0,0,1,7,3.0,1.0,100.0,7,9,2,1,0,0.0
11847,5,62.84,2.416,3,4.0,0,3,4,4.0,0.0,100.0,7,10,1,1,0,0.0
11848,5,82.1,2.39,3,5.0,0,20,1,5.0,0.0,100.0,29,0,2,0,0,0.0
11849,5,106.8,2.26,3,4.0,0,3,7,4.0,1.0,100.0,7,10,2,1,0,0.0
11850,4,93.5,2.6,3,4.0,0,16,6,4.0,1.0,100.0,7,12,2,1,0,0.0
11851,5,156.9,2.4,3,6.0,0,0,8,6.0,0.0,100.0,7,9,2,1,0,0.0
11852,3,71.0,2.45,3,4.0,0,1,14,4.0,0.0,100.0,7,10,2,1,0,0.0
11853,4,93.94,2.3,3,5.0,0,3,8,5.0,0.0,100.0,7,0,2,1,0,0.0
11854,0,94.94,2.3,3,6.0,0,0,6,6.0,0.0,100.0,7,10,2,1,0,0.0
11855,5,83.9,2.34,3,5.0,0,0,14,5.0,0.0,100.0,7,9,2,1,0,0.0
11856,0,123.94,2.34,3,5.0,0,2,17,5.0,0.0,100.0,7,10,2,1,0,0.0
11857,0,155.0,2.38,3,5.0,1,24,16,5.0,0.0,100.0,13,0,2,1,0,0.0
11858,5,94.2,2.3,3,4.0,0,1,6,4.0,0.0,100.0,7,10,2,1,0,0.0
11859,0,119.0,2.5,3,6.0,0,0,7,6.0,0.0,100.0,7,0,2,1,0,0.0
11860,4,122.1,2.31,3,7.0,0,21,14,7.0,0.0,100.0,7,0,2,1,0,0.0
11861,4,88.3,2.37,3,4.0,0,1,7,4.0,0.0,100.0,35,0,2,1,0,0.0
11862,0,133.5,2.38,3,6.0,0,3,4,6.0,0.0,100.0,7,10,2,1,0,0.0
11863,5,73.56,2.41,3,4.0,0,0,7,4.0,0.0,100.0,7,0,2,1,0,0.0
11864,4,93.56,2.46,3,5.0,2,3,4,5.0,0.0,95.0,7,9,2,1,0,0.0
11865,5,96.8,2.35,3,4.0,0,3,4,4.0,0.0,100.0,7,0,2,1,0,0.0
11866,0,85.3,2.32,3,7.0,0,3,6,7.0,0.0,100.0,7,0,2,1,0,0.0
11867,4,133.0,2.25,3,6.0,0,16,6,6.0,0.0,100.0,7,10,2,1,0,0.0
11868,0,72.8,2.3,3,5.0,0,0,7,5.0,0.0,100.0,7,0,2,1,0,0.0
11869,0,74.2,2.37,3,4.0,0,0,4,4.0,0.0,100.0,7,0,2,1,0,0.0
11870,5,87.75,2.4,3,4.0,0,1,4,4.0,0.0,100.0,7,0,2,1,0,0.0
11871,4,63.1,2.61,3,4.0,4,16,3,4.0,0.0,0.0,7,0,2,1,0,0.0
11872,0,72.1,2.34,3,4.0,0,1,4,4.0,0.0,100.0,8,9,2,0,0,0.0
11873,3,78.06,2.375,3,5.0,0,18,11,5.0,0.0,100.0,7,0,2,1,0,0.0
11874,3,62.6,2.33,3,4.0,0,0,6,4.0,0.0,100.0,7,0,2,1,0,0.0
11875,0,165.9,2.43,3,6.0,0,0,15,6.0,1.0,100.0,8,8,2,0,0,0.0
11876,4,61.6,2.3,3,3.0,0,3,13,3.0,0.0,100.0,7,0,2,1,0,0.0
11877,3,60.0,2.4,3,3.0,0,3,6,3.0,0.0,100.0,7,0,2,1,0,0.0
11878,5,113.1,2.7,1,5.0,3,16,11,5.0,2.0,10.0,7,0,2,1,0,0.0
11879,0,125.2,2.31,3,6.0,0,0,7,6.0,0.0,100.0,7,10,2,1,0,0.0
11880,0,166.2,2.48,3,7.0,0,0,16,7.0,0.0,100.0,7,0,2,1,0,0.0
11881,5,74.5,2.39,3,4.0,0,0,7,4.0,0.0,100.0,7,0,2,1,0,0.0
11882,4,88.25,2.4,3,4.0,0,1,14,4.0,0.0,100.0,7,10,2,1,0,0.0
11883,3,107.94,2.943,0,5.0,0,16,13,5.0,0.0,100.0,7,10,2,1,0,0.0
11884,5,174.4,2.8,3,7.0,0,16,3,7.0,1.0,100.0,7,10,2,1,0,0.0
11885,5,91.6,2.43,3,4.0,3,16,11,4.0,1.0,99.0,7,12,2,1,0,0.0
11886,5,65.8,2.56,3,4.0,0,0,8,4.0,0.0,100.0,7,9,2,1,0,0.0
11887,5,64.94,2.41,3,4.0,0,3,8,4.0,0.0,100.0,7,9,2,1,0,0.0
11888,5,125.7,2.4,3,7.0,0,0,7,7.0,0.0,100.0,7,0,2,1,0,0.0
11889,5,68.2,2.4,3,4.0,0,1,4,4.0,0.0,100.0,7,0,2,1,0,0.0
11890,4,97.4,2.59,3,5.0,0,16,3,5.0,0.0,100.0,7,10,2,1,0,0.0
11891,5,84.56,2.4,3,5.0,0,0,6,5.0,0.0,100.0,7,0,2,1,0,0.0
11892,5,57.53,2.28,3,4.0,0,0,4,4.0,0.0,100.0,7,9,2,1,0,0.0
11893,5,73.0,2.43,3,5.0,0,1,8,5.0,1.0,100.0,7,10,2,1,0,0.0
11894,5,91.44,2.58,3,6.0,3,16,4,6.0,1.0,16.0,7,14,2,1,0,0.0
11895,3,136.0,2.35,3,6.0,0,0,15,6.0,0.0,100.0,7,0,2,1,0,0.0
11896,0,117.3,2.48,3,6.0,2,3,2,6.0,0.0,80.0,7,10,2,1,0,0.0
11897,4,120.94,2.4,3,6.0,0,25,6,6.0,0.0,100.0,7,0,2,1,0,0.0
11898,5,106.8,2.4,3,5.0,0,1,4,5.0,0.0,100.0,7,10,2,1,0,0.0
11899,4,93.06,2.65,3,5.0,0,16,3,5.0,0.0,100.0,7,10,2,1,0,0.0
11900,5,76.44,2.61,3,5.0,0,16,6,5.0,0.0,100.0,7,9,2,1,0,0.0
11901,5,63.9,2.34,3,4.0,0,0,4,4.0,0.0,100.0,7,10,2,1,0,0.0
11902,5,118.4,2.65,3,7.0,0,16,4,7.0,1.0,100.0,7,14,2,1,0,0.0
11903,4,75.44,2.36,3,5.0,0,3,8,5.0,0.0,100.0,7,10,2,1,0,0.0
11904,4,55.5,2.3,3,3.0,0,0,8,3.0,0.0,100.0,21,0,2,0,0,0.0
11905,5,66.3,2.3,3,5.0,0,0,4,5.0,0.0,100.0,7,0,2,1,0,0.0
11906,0,83.75,2.38,3,5.0,3,5,4,5.0,0.0,90.0,7,10,2,1,0,0.0
11907,5,98.4,2.41,3,5.0,0,3,8,4.0,0.0,100.0,7,10,2,1,0,0.0
11908,5,94.56,2.4,3,4.0,0,3,4,4.0,0.0,100.0,7,9,2,1,0,0.0
11909,4,84.44,2.27,3,5.0,0,1,6,5.0,0.0,100.0,7,10,2,1,0,0.0
11910,3,95.7,2.3,3,4.0,3,0,13,4.0,0.0,10.0,7,0,2,1,0,0.0
11911,5,78.56,2.42,3,5.0,0,3,8,5.0,0.0,100.0,7,10,2,1,0,0.0
11912,4,78.4,2.3,3,5.0,0,3,6,5.0,0.0,100.0,7,0,2,1,0,0.0
11913,3,55.88,2.27,3,3.0,0,0,6,3.0,0.0,100.0,7,0,2,1,0,0.0
11914,5,81.8,2.36,3,4.0,0,16,4,4.0,0.0,100.0,7,10,2,1,0,0.0
11915,5,96.9,2.59,3,5.0,0,16,11,5.0,0.0,100.0,7,0,2,1,0,0.0
11916,3,70.6,2.3,3,5.0,3,25,14,5.0,0.0,20.0,7,0,2,1,0,0.0
11917,0,77.7,2.28,3,5.0,0,0,8,5.0,0.0,100.0,7,0,2,1,0,0.0
11918,5,106.56,2.49,3,5.0,0,1,3,5.0,1.0,100.0,7,10,2,1,0,0.0
11919,1,57.6,2.2,3,3.0,0,0,4,3.0,0.0,100.0,7,0,2,1,0,0.0
11920,3,76.1,2.42,3,3.0,0,3,8,3.0,0.0,100.0,7,10,2,1,0,0.0
11921,5,88.4,2.4,3,5.0,3,1,14,5.0,1.0,55.0,7,10,2,1,0,0.0
11922,5,82.8,2.44,3,5.0,0,3,6,5.0,0.0,100.0,7,10,2,1,0,0.0
11923,5,66.6,2.459,3,3.0,0,3,6,3.0,0.0,100.0,7,9,2,1,0,0.0
11924,0,103.9,2.75,3,5.0,0,16,3,5.0,0.0,100.0,7,0,2,1,0,0.0
11925,5,85.0,2.3,3,5.0,0,1,14,5.0,0.0,100.0,7,0,2,1,0,0.0
11926,4,73.25,2.38,3,4.0,0,0,6,4.0,1.0,100.0,7,10,2,1,0,0.0
11927,5,58.0,2.35,3,3.0,0,3,14,3.0,0.0,100.0,7,9,2,1,0,0.0
11928,5,64.3,2.6,3,4.0,2,1,8,2.0,1.0,95.0,30,1,2,1,0,0.0
11929,3,73.75,2.37,3,5.0,0,3,4,5.0,0.0,100.0,7,0,2,1,0,0.0
11930,3,119.4,2.5,3,5.0,4,1,2,5.0,2.0,0.0,7,9,2,1,0,0.0
11931,5,167.0,2.57,3,6.0,3,16,3,5.0,1.0,50.0,7,1,2,1,0,0.0
11932,0,218.4,2.56,3,10.0,3,16,4,10.0,2.0,94.0,7,10,2,1,0,0.0
11933,5,85.1,2.26,3,5.0,0,1,13,5.0,0.0,100.0,7,0,2,1,0,0.0
11934,5,87.8,2.43,3,5.0,0,1,6,5.0,0.0,100.0,7,10,2,1,0,0.0
11935,0,103.94,2.72,3,6.0,3,0,15,5.0,0.0,35.0,7,10,2,1,0,0.0
11936,4,79.2,2.45,3,4.0,3,1,8,4.0,0.0,95.0,7,10,2,1,0,0.0
11937,5,85.0,2.45,3,5.0,3,21,8,5.0,0.0,35.0,7,0,2,1,0,0.0
11938,5,86.4,2.26,1,5.0,0,1,4,3.0,0.0,100.0,7,9,2,1,0,0.0
11939,0,140.9,2.38,3,6.0,0,0,8,6.0,1.0,100.0,7,0,2,1,0,0.0
11940,4,53.2,2.37,3,4.0,0,2,7,4.0,0.0,100.0,30,10,2,1,0,0.0
11941,0,105.0,2.3,3,8.0,0,0,19,8.0,0.0,100.0,7,10,2,1,0,0.0
11942,5,88.0,2.4,3,5.0,0,3,6,5.0,0.0,100.0,7,10,2,1,1,0.0
11943,5,89.6,2.53,3,5.0,0,1,14,5.0,0.0,100.0,7,0,2,1,0,0.0
11944,3,92.2,2.5,3,4.0,0,3,11,4.0,0.0,100.0,7,10,2,1,0,0.0
11945,4,93.44,2.4,3,6.0,0,3,6,6.0,0.0,100.0,7,9,2,1,0,0.0
11946,0,191.1,2.5,3,7.0,0,0,6,7.0,1.0,100.0,7,7,2,1,0,0.0
11947,0,103.4,2.32,3,6.0,0,0,4,6.0,0.0,100.0,7,0,2,1,0,0.0
11948,3,69.9,2.4,3,4.0,0,16,11,4.0,0.0,100.0,7,0,2,1,0,0.0
11949,0,74.9,2.41,3,4.0,0,25,7,4.0,0.0,100.0,7,0,2,1,0,0.0
11950,0,125.94,2.3,3,5.0,0,0,8,5.0,0.0,100.0,7,10,2,1,0,0.0
11951,5,83.2,2.43,3,5.0,0,21,14,5.0,0.0,100.0,7,0,2,1,0,0.0
11952,3,110.9,2.45,3,6.0,3,16,12,6.0,0.0,95.0,7,0,2,1,0,0.0
11953,4,84.2,2.8,3,3.0,2,16,7,3.0,0.0,80.0,7,10,2,1,0,0.0
11954,4,140.8,3.0,3,6.0,2,3,11,6.0,0.0,80.0,7,10,2,1,0,0.0
11955,5,62.44,2.33,3,4.0,0,25,8,4.0,0.0,100.0,21,9,2,0,0,0.0
11956,0,115.2,2.393,3,4.0,0,0,15,4.0,0.0,100.0,7,9,2,1,0,0.0
11957,5,74.0,2.3,3,4.0,3,0,4,4.0,0.0,90.0,7,0,2,1,0,0.0
11958,5,107.7,2.44,3,5.0,3,3,8,5.0,0.0,20.0,7,10,2,1,0,0.0
11959,5,81.94,2.51,3,5.0,0,16,6,5.0,0.0,100.0,7,10,2,1,0,0.0
11960,0,70.75,2.38,3,4.0,0,0,7,4.0,0.0,100.0,7,9,0,1,0,0.0
11961,3,87.75,2.35,3,3.0,0,23,6,3.0,0.0,100.0,7,10,2,1,0,0.0
11962,0,90.4,2.43,3,5.0,0,2,4,5.0,0.0,100.0,7,0,2,1,0,0.0
11963,4,49.06,2.28,3,3.0,0,0,7,3.0,0.0,100.0,21,9,2,0,0,0.0
11964,5,88.44,2.34,3,4.0,0,1,9,4.0,0.0,100.0,21,9,2,0,0,0.0
11965,4,54.5,2.69,3,3.0,0,19,7,3.0,0.0,100.0,7,10,2,1,0,0.0
11966,4,66.0,2.4,3,4.0,0,0,14,4.0,0.0,100.0,7,10,2,1,0,0.0
11967,1,33.97,2.44,3,2.0,0,25,4,2.0,0.0,100.0,21,9,2,1,0,0.0
11968,1,39.75,2.36,3,2.0,0,0,4,1.0,0.0,100.0,30,1,2,1,0,0.0
11969,4,66.5,2.33,3,4.0,4,16,4,4.0,0.0,0.0,7,0,2,1,0,0.0
11970,4,56.78,2.41,3,4.0,0,4,11,4.0,0.0,100.0,7,10,2,1,0,0.0
11971,5,91.3,2.6,3,4.0,3,3,6,4.0,0.0,80.0,7,14,2,1,0,0.0
11972,0,90.7,2.38,3,4.0,0,0,4,4.0,0.0,100.0,7,10,2,1,0,0.0
11973,5,82.4,2.46,3,5.0,0,1,3,5.0,0.0,100.0,7,0,2,1,0,0.0
11974,5,113.0,2.4,3,5.0,0,1,4,5.0,0.0,100.0,7,7,2,1,0,0.0
11975,3,70.56,2.76,3,4.0,0,1,14,4.0,0.0,100.0,7,10,2,1,0,0.0
11976,5,79.7,2.57,3,5.0,0,1,3,5.0,0.0,100.0,7,10,2,1,0,0.0
11977,5,99.0,2.4,3,4.0,0,1,6,4.0,0.0,100.0,7,10,2,1,0,0.0
11978,0,108.4,2.3,3,6.0,0,0,4,6.0,0.0,100.0,7,0,2,1,0,0.0
11979,0,173.5,2.5,1,7.0,3,16,0,7.0,0.0,40.0,7,0,2,1,0,0.0
11980,5,90.7,2.43,3,5.0,0,0,4,5.0,0.0,100.0,7,10,2,1,0,0.0
11981,4,90.75,2.35,3,6.0,0,25,8,6.0,0.0,100.0,6,0,0,0,0,0.0
11982,4,73.5,2.46,3,4.0,0,16,7,4.0,0.0,100.0,7,10,2,1,0,0.0
11983,0,183.2,2.36,3,9.0,0,0,15,9.0,0.0,100.0,13,10,2,1,0,0.0
11984,3,84.0,2.3,3,4.0,0,0,15,4.0,0.0,100.0,7,0,2,1,0,0.0
11985,4,57.38,2.69,3,4.0,0,16,3,4.0,0.0,100.0,7,0,2,0,0,0.0
11986,4,108.8,2.4,3,6.0,0,1,2,6.0,0.0,100.0,7,9,2,1,0,0.0
11987,4,89.44,2.57,3,5.0,3,16,19,5.0,0.0,36.0,7,10,2,1,0,0.0
11988,0,105.9,2.31,3,6.0,0,3,7,6.0,0.0,100.0,7,10,2,1,0,0.0
11989,4,67.44,2.33,3,4.0,3,1,4,4.0,0.0,70.0,7,10,2,1,0,0.0
11990,5,92.2,2.3,3,4.0,0,0,7,4.0,0.0,100.0,7,0,2,1,0,0.0
11991,5,63.12,2.3,3,5.0,0,1,20,5.0,0.0,100.0,7,9,2,1,0,0.0
11992,5,85.3,2.31,3,5.0,3,3,14,5.0,0.0,95.0,7,0,2,1,0,0.0
11993,4,53.25,2.43,3,4.0,0,0,7,4.0,0.0,100.0,7,9,2,1,0,0.0
11994,0,80.6,2.42,3,5.0,0,3,12,5.0,0.0,100.0,7,10,2,1,0,0.0
11995,0,157.2,2.32,3,8.0,0,0,7,8.0,0.0,100.0,7,10,2,1,0,0.0
11996,5,88.0,2.43,3,4.0,0,3,8,4.0,0.0,100.0,7,10,2,1,0,0.0
11997,5,98.2,2.58,3,5.0,0,3,4,5.0,0.0,100.0,7,10,2,1,0,0.0
11998,4,90.0,2.38,3,5.0,0,2,17,5.0,0.0,100.0,7,0,2,1,0,0.0
11999,5,82.56,2.52,3,5.0,0,16,6,5.0,0.0,100.0,7,9,2,1,0,0.0
12000,3,63.34,2.45,3,3.0,0,0,6,3.0,0.0,100.0,7,0,2,1,0,0.0
12001,5,90.3,2.57,3,5.0,3,1,4,5.0,1.0,70.0,7,10,2,1,0,0.0
12002,3,77.56,2.35,3,4.0,0,1,9,4.0,0.0,100.0,7,0,2,1,0,0.0
12003,4,96.7,2.45,3,5.0,0,1,8,5.0,1.0,100.0,7,7,2,1,0,0.0
12004,5,59.03,2.37,3,3.0,0,3,7,3.0,0.0,100.0,7,0,2,1,0,0.0
12005,5,98.25,2.43,3,5.0,0,3,6,5.0,0.0,100.0,7,10,2,1,0,0.0
12006,4,172.4,2.82,3,7.0,3,16,6,7.0,1.0,71.0,7,0,2,1,0,0.0
12007,0,155.2,2.34,3,6.0,0,0,7,6.0,0.0,100.0,7,0,2,1,0,0.0
12008,5,81.25,2.35,3,4.0,0,3,7,4.0,0.0,100.0,15,0,2,0,0,0.0
12009,5,94.8,2.44,3,4.0,0,3,6,4.0,0.0,100.0,7,10,2,1,0,0.0
12010,0,191.4,2.7,3,7.0,0,0,15,7.0,0.0,100.0,8,3,2,0,0,0.0
12011,5,85.5,2.3,3,5.0,0,0,1,4.0,0.0,100.0,7,1,2,1,0,0.0
12012,0,115.8,2.3,3,5.0,0,16,6,5.0,0.0,100.0,8,14,2,0,0,0.0
12013,3,48.84,2.32,3,3.0,3,0,14,3.0,0.0,20.0,7,9,2,1,0,0.0
12014,5,81.8,2.47,3,5.0,0,1,14,5.0,0.0,100.0,7,10,2,1,0,0.0
12015,5,72.8,2.53,3,5.0,2,16,6,5.0,0.0,90.0,7,10,2,1,0,0.0
12016,4,63.8,2.4,3,4.0,0,16,6,4.0,0.0,100.0,7,10,2,1,0,0.0
12017,3,89.6,2.35,3,4.0,0,21,8,2.0,0.0,100.0,35,1,2,1,0,0.0
12018,2,43.9,2.59,3,2.0,0,0,15,2.0,0.0,100.0,7,0,0,1,0,0.0
12019,0,245.0,2.68,3,10.0,0,0,19,10.0,1.0,100.0,13,10,2,1,0,0.0
12020,4,62.4,2.8,3,4.0,0,3,8,4.0,0.0,100.0,7,0,2,1,0,0.0
12021,4,99.6,2.4,3,4.0,0,16,4,4.0,0.0,100.0,7,0,2,1,0,0.0
12022,4,64.3,2.6,3,4.0,0,8,3,4.0,0.0,100.0,7,10,2,1,0,0.0
12023,5,140.0,2.35,3,7.0,0,16,2,7.0,0.0,100.0,7,0,2,1,0,0.0
12024,5,80.5,2.35,3,3.0,0,1,4,3.0,0.0,100.0,7,10,2,1,0,0.0
12025,5,95.5,2.56,1,5.0,0,1,13,5.0,0.0,100.0,7,10,2,1,0,0.0
12026,0,91.94,2.41,3,4.0,0,1,14,4.0,0.0,100.0,8,8,2,0,0,0.0
12027,4,59.0,2.44,3,4.0,0,16,3,4.0,0.0,100.0,7,0,2,1,0,0.0
12028,5,102.2,2.6,3,4.0,3,1,13,4.0,0.0,83.0,7,10,2,1,0,0.0
12029,0,99.0,2.56,3,5.0,3,1,3,5.0,0.0,75.0,7,0,2,1,0,0.0
12030,0,121.7,2.4,3,6.0,0,0,6,6.0,0.0,100.0,8,0,2,0,0,0.0
12031,3,98.94,2.39,3,5.0,0,0,8,5.0,0.0,100.0,7,10,2,1,0,0.0
12032,5,81.4,2.6,3,5.0,0,1,8,5.0,0.0,100.0,7,0,2,1,0,0.0
12033,4,75.4,2.3,3,5.0,0,3,8,5.0,0.0,100.0,7,0,2,1,0,0.0
12034,5,112.4,2.5,3,5.0,0,3,4,5.0,0.0,100.0,7,0,2,1,0,0.0
12035,5,95.2,2.5,3,5.0,4,23,14,5.0,0.0,0.0,7,10,2,1,0,0.0
12036,0,116.8,2.5,3,5.0,0,1,8,5.0,1.0,100.0,7,0,2,1,0,0.0
12037,3,68.0,2.4,3,3.0,4,3,13,3.0,0.0,0.0,7,0,2,1,0,0.0
12038,4,106.75,2.37,3,5.0,0,0,8,5.0,0.0,100.0,7,9,2,1,0,0.0
12039,0,156.0,2.5,3,6.0,0,3,4,6.0,0.0,100.0,35,0,2,1,0,0.0
12040,4,89.56,2.26,3,5.0,0,3,4,5.0,0.0,100.0,7,10,2,1,0,0.0
12041,4,131.2,2.4,3,6.0,0,0,13,6.0,0.0,100.0,7,10,2,1,0,0.0
12042,4,100.94,2.85,3,5.0,3,16,7,5.0,1.0,10.0,7,10,2,1,0,0.0
12043,5,83.2,2.39,3,5.0,0,2,17,5.0,0.0,100.0,7,10,2,1,0,0.0
12044,5,107.56,2.44,3,5.0,0,16,3,5.0,0.0,100.0,7,10,2,1,0,0.0
12045,4,54.38,2.45,3,5.0,0,3,11,5.0,0.0,100.0,7,9,2,1,0,0.0
12046,3,70.1,2.83,3,4.0,0,1,3,4.0,0.0,100.0,7,10,2,1,0,0.0
12047,3,83.0,2.5,3,5.0,0,0,7,5.0,0.0,100.0,7,0,2,1,0,0.0
12048,5,71.06,2.42,3,3.0,0,3,7,3.0,1.0,100.0,7,10,2,1,0,0.0
12049,4,79.0,2.9,3,4.0,0,3,7,4.0,0.0,100.0,7,0,2,1,0,0.0
12050,4,129.4,2.65,3,5.0,0,16,11,5.0,1.0,100.0,7,10,2,1,0,0.0
12051,5,107.7,2.41,3,5.0,0,1,9,5.0,1.0,100.0,7,10,2,1,0,0.0
12052,5,110.06,2.4,3,5.0,0,3,4,5.0,0.0,100.0,7,9,2,1,0,0.0
12053,0,138.2,2.38,3,7.0,0,0,15,7.0,0.0,100.0,7,0,2,1,0,0.0
12054,5,122.0,2.32,3,5.0,0,3,7,5.0,0.0,100.0,7,10,2,1,0,0.0
12055,4,61.7,2.3,3,3.0,0,0,11,3.0,0.0,100.0,7,0,2,1,0,0.0
12056,4,64.3,2.635,3,3.0,0,1,4,3.0,0.0,100.0,7,0,2,1,0,0.0
12057,3,80.0,2.3,3,6.0,0,3,14,6.0,0.0,100.0,7,0,2,1,0,0.0
12058,4,55.7,2.7,3,4.0,0,19,4,4.0,0.0,100.0,7,10,2,1,0,0.0
12059,0,176.2,2.5,3,9.0,3,1,4,9.0,0.0,90.0,7,0,2,1,0,0.0
12060,5,153.8,2.4,3,7.0,0,16,3,7.0,0.0,100.0,7,0,2,1,0,0.0
12061,5,72.0,2.28,3,4.0,0,1,9,4.0,0.0,100.0,7,10,2,1,0,0.0
12062,5,63.3,2.35,3,3.0,3,19,4,3.0,0.0,50.0,21,0,2,0,0,0.0
12063,4,73.2,2.37,3,4.0,0,0,7,0.0,0.0,100.0,25,0,2,1,0,0.0
12064,5,95.9,2.48,3,4.0,0,3,13,4.0,0.0,100.0,7,10,2,1,0,0.0
12065,4,80.5,2.59,3,5.0,3,1,7,5.0,0.0,90.0,7,0,2,1,0,0.0
12066,0,93.9,2.38,3,5.0,0,1,4,5.0,0.0,100.0,7,0,2,1,0,0.0
12067,0,119.75,2.31,3,8.0,0,3,4,7.0,0.0,100.0,7,1,2,1,0,0.0
12068,0,78.9,2.3,3,5.0,0,0,4,5.0,0.0,100.0,7,10,2,1,0,0.0
12069,0,229.9,2.64,3,8.0,2,3,7,8.0,1.0,93.0,7,10,2,1,0,0.0
12070,1,40.4,2.35,3,2.0,0,0,4,2.0,0.0,100.0,7,0,2,1,0,0.0
12071,3,65.6,2.38,3,3.0,0,0,4,3.0,0.0,100.0,7,0,0,1,0,0.0
12072,3,74.75,2.4,3,5.0,0,16,13,5.0,1.0,100.0,7,10,2,1,0,0.0
12073,0,91.7,2.35,3,5.0,0,3,6,5.0,0.0,100.0,7,0,2,1,0,0.0
12074,5,81.0,2.48,3,4.0,0,16,6,4.0,0.0,100.0,7,0,2,1,0,0.0
12075,5,51.84,2.76,3,4.0,0,16,11,4.0,0.0,100.0,7,10,2,1,0,0.0
12076,5,79.6,2.4,3,5.0,0,1,3,5.0,0.0,100.0,30,10,2,1,0,0.0
12077,3,78.56,2.4,3,3.0,0,0,6,3.0,0.0,100.0,7,0,2,1,0,0.0
12078,5,68.6,2.303,3,5.0,0,3,8,5.0,0.0,100.0,7,10,2,1,0,0.0
12079,5,59.16,2.4,3,4.0,0,3,8,4.0,0.0,100.0,7,0,2,1,0,0.0
12080,3,76.2,2.3,3,4.0,3,3,11,3.0,0.0,15.0,7,1,2,1,0,0.0
12081,4,146.9,2.89,3,8.0,0,16,13,8.0,0.0,100.0,7,0,2,1,0,0.0
